,0
19325,3_01453_03
19326,1_02285_02
19327,2_00587_01
19328,1_00358_01
19329,1_01816_01
19330,1_02043_01
19331,3_00917_01
19332,2_00963_01
19333,1_01901_02
19334,1_01364_03
19335,2_02202_02
19336,3_02773_03
19337,3_01385_02
19338,0_00184_01
19339,3_00592_03
19340,2_00854_05
19341,1_01955_04
19342,2_01891_01
19343,2_00492_01
19344,1_02320_01
19345,1_01879_01
19346,3_01801_02
19347,0_01612_02
19348,2_01351_04
19349,1_01813_01
19350,1_01459_04
19351,1_00167_03
19352,2_00500_02
19353,1_01164_05
19354,1_00968_02
19355,3_02522_01
19356,3_00119_02
19357,1_01810_01
19358,0_01541_03
19359,0_02694_04
19360,3_00378_02
19361,3_00532_01
19362,1_00603_02
19363,0_01831_03
19364,0_02523_02
19365,2_02170_04
19366,1_01116_01
19367,1_01932_01
19368,2_00363_02
19369,1_01839_02
19370,2_00664_03
19371,2_01344_01
19372,1_01098_01
19373,2_00331_03
19374,3_00003_02
19375,1_00859_02
19376,3_02573_02
19377,0_01270_03
19378,0_02756_04
19379,3_02751_01
19380,2_01657_01
19381,2_00954_02
19382,2_02259_01
19383,3_01534_04
19384,2_01096_03
19385,0_02018_05
19386,2_01886_04
19387,2_02716_02
19388,1_00413_03
19389,1_00276_04
19390,1_00370_01
19391,3_01626_01
19392,3_01257_01
19393,0_01025_03
19394,0_02101_03
19395,1_00456_04
19396,0_01989_02
19397,1_02339_03
19398,1_02386_02
19399,3_02353_04
19400,0_00677_02
19401,1_00695_02
19402,1_02261_01
19403,1_00110_02
19404,0_01165_01
19405,2_02597_05
19406,2_00774_01
19407,0_00922_02
19408,3_01780_02
19409,2_00706_02
19410,1_01340_02
19411,2_00765_03
19412,1_00339_03
19413,3_01855_03
19414,1_00446_01
19415,3_00774_02
19416,1_00220_04
19417,1_00217_01
19418,2_00267_01
19419,0_01224_02
19420,2_02370_01
19421,3_02504_04
19422,2_02740_04
19423,2_00983_02
19424,0_01099_02
19425,3_00042_04
19426,3_02952_02
19427,0_02340_03
19428,0_01930_03
19429,2_01877_02
19430,3_02893_02
19431,3_01805_04
19432,1_01890_04
19433,3_01305_01
19434,2_02597_02
19435,0_02699_03
19436,3_02909_03
19437,0_00724_03
19438,1_01759_03
19439,1_00159_03
19440,3_00098_03
19441,3_02437_01
19442,1_01255_01
19443,3_01397_01
19444,0_02609_03
19445,2_00005_02
19446,0_01027_01
19447,2_00068_02
19448,3_00827_02
19449,3_01279_02
19450,0_02599_02
19451,3_00153_02
19452,3_02859_01
19453,0_00516_02
19454,0_02493_04
19455,1_01597_03
19456,1_00823_03
19457,0_02345_03
19458,1_01745_01
19459,1_00286_01
19460,1_02082_05
19461,1_00512_01
19462,1_01204_04
19463,3_00016_04
19464,0_00942_04
19465,1_00917_04
19466,1_02001_02
19467,0_02252_01
19468,0_00743_04
19469,2_00606_05
19470,1_01720_01
19471,1_01118_02
19472,3_02520_03
19473,3_01087_05
19474,1_00744_01
19475,1_00030_03
19476,3_02042_01
19477,1_00726_01
19478,1_01050_03
19479,0_00969_03
19480,1_00509_02
19481,0_02355_02
19482,2_01429_03
19483,3_00441_03
19484,0_01248_03
19485,3_00910_01
19486,3_00831_01
19487,3_01464_02
19488,0_01341_02
19489,1_01941_03
19490,2_01041_04
19491,1_00319_05
19492,3_00613_03
19493,1_01424_02
19494,2_01771_01
19495,1_01305_01
19496,1_00645_02
19497,2_02454_02
19498,2_01932_02
19499,0_02067_02
19500,0_02128_01
19501,3_00865_02
19502,0_02917_04
19503,1_01857_05
19504,0_01595_03
19505,1_00168_01
19506,3_01190_03
19507,2_00175_03
19508,2_01226_02
19509,2_00368_05
19510,2_00778_02
19511,1_01095_03
19512,3_00308_03
19513,0_02469_01
19514,1_01677_03
19515,0_01220_03
19516,0_02698_03
19517,2_02157_03
19518,1_01756_01
19519,2_02534_02
19520,0_01986_02
19521,3_02470_05
19522,1_01036_04
19523,1_01482_03
19524,1_01684_03
19525,3_00597_02
19526,0_02377_04
19527,3_01778_02
19528,2_02262_02
19529,1_01369_03
19530,1_01911_03
19531,3_00548_01
19532,3_02274_01
19533,2_02036_05
19534,3_02350_02
19535,0_01874_03
19536,2_00811_01
19537,1_00482_01
19538,2_01503_01
19539,2_01402_04
19540,0_01825_03
19541,1_02409_06
19542,2_02126_04
19543,1_00355_03
19544,2_00393_01
19545,3_00677_01
19546,2_01276_03
19547,0_02703_02
19548,0_00609_01
19549,2_00020_02
19550,1_01069_05
19551,0_00066_01
19552,3_02655_04
19553,3_02833_01
19554,3_00893_03
19555,3_01808_02
19556,2_00397_03
19557,3_01012_01
19558,3_01393_05
19559,1_01865_04
19560,0_01784_01
19561,3_01769_02
19562,3_01499_01
19563,2_00013_02
19564,0_00445_01
19565,1_00761_01
19566,2_02138_03
19567,2_00759_01
19568,0_02035_02
19569,1_00115_01
19570,0_01770_04
19571,1_02206_01
19572,3_00018_02
19573,1_01517_01
19574,3_00279_03
19575,0_01803_01
19576,1_01517_02
19577,1_01478_02
19578,1_00588_01
19579,0_01514_02
19580,3_00087_04
19581,2_01942_03
19582,1_02126_04
19583,2_00501_02
19584,0_01189_04
19585,0_00138_04
19586,3_01170_02
19587,0_02254_02
19588,3_01794_01
19589,0_00312_03
19590,3_02810_04
19591,0_01976_02
19592,1_01351_02
19593,1_01339_04
19594,1_01143_03
19595,0_01562_02
19596,3_01524_03
19597,2_00367_04
19598,1_00091_05
19599,1_01366_03
19600,2_00868_02
19601,0_00483_03
19602,0_00795_04
19603,2_01991_02
19604,2_02276_03
19605,3_02470_03
19606,3_02458_04
19607,3_00498_05
19608,2_01811_03
19609,2_02950_02
19610,3_00503_03
19611,0_01011_03
19612,2_00944_01
19613,3_02887_01
19614,3_01004_01
19615,3_02164_01
19616,2_01897_03
19617,3_02020_03
19618,0_01743_02
19619,1_01784_03
19620,0_02889_03
19621,1_00227_01
19622,2_00646_04
19623,2_00093_02
19624,0_02154_02
19625,1_01247_01
19626,3_02898_03
19627,0_01583_02
19628,2_01656_02
19629,3_00253_01
19630,2_00960_01
19631,1_01869_03
19632,3_01062_03
19633,2_02566_03
19634,2_01628_02
19635,0_02367_02
19636,0_01363_03
19637,3_01633_02
19638,2_01978_01
19639,1_00646_04
19640,0_01911_02
19641,3_02040_03
19642,2_00951_02
19643,0_01794_02
19644,3_02077_04
19645,3_02192_04
19646,3_02677_02
19647,3_02978_02
19648,3_02717_01
19649,0_00341_02
19650,1_00644_01
19651,1_00253_03
19652,0_01924_03
19653,1_01731_01
19654,2_02472_03
19655,2_00456_04
19656,3_02556_04
19657,3_02167_03
19658,1_01824_04
19659,1_02444_03
19660,0_02960_01
19661,0_01782_05
19662,2_00493_04
19663,2_00041_02
19664,3_00027_04
19665,2_02386_04
19666,2_02944_01
19667,0_00541_03
19668,3_00615_01
19669,2_01493_02
19670,1_00352_02
19671,1_01156_02
19672,0_00261_01
19673,1_01984_01
19674,2_00551_03
19675,1_00456_05
19676,0_00402_01
19677,0_01882_02
19678,0_01679_03
19679,1_01337_01
19680,1_01733_01
19681,3_00781_02
19682,3_00987_02
19683,3_02409_05
19684,0_01216_02
19685,0_00691_01
19686,3_01944_01
19687,1_00099_01
19688,3_01765_02
19689,3_02946_02
19690,1_01191_01
19691,0_00785_01
19692,3_02220_04
19693,1_01880_03
19694,0_02178_01
19695,3_00500_02
19696,0_00134_03
19697,0_01311_02
19698,3_00134_01
19699,2_00090_02
19700,0_01023_02
19701,2_00741_02
19702,1_01727_03
19703,3_00416_01
19704,2_00454_01
19705,2_02312_02
19706,0_01631_03
19707,1_02309_01
19708,0_01971_01
19709,1_01369_04
19710,1_00788_05
19711,3_00312_04
19712,1_00931_02
19713,0_01894_03
19714,1_01020_04
19715,0_02843_02
19716,3_00421_01
19717,1_02392_04
19718,2_00336_04
19719,3_02933_01
19720,1_02277_02
19721,1_01373_02
19722,0_00396_01
19723,0_02558_04
19724,1_00171_03
19725,1_01164_03
19726,0_01729_04
19727,3_01611_02
19728,3_01050_01
19729,2_00678_04
19730,2_01518_04
19731,1_00651_01
19732,0_01874_01
19733,1_00460_06
19734,3_00473_02
19735,1_00778_03
19736,3_01113_01
19737,1_01467_01
19738,2_01196_01
19739,3_01153_03
19740,3_02030_03
19741,3_00023_01
19742,3_00143_03
19743,2_02897_05
19744,0_00678_01
19745,1_02269_02
19746,3_02379_03
19747,3_00993_02
19748,0_00481_04
19749,2_02284_02
19750,1_02384_05
19751,3_02481_01
19752,0_01207_02
19753,0_00688_03
19754,2_02723_02
19755,1_01574_04
19756,2_00833_04
19757,3_00029_06
19758,3_00158_03
19759,3_02534_02
19760,1_01467_04
19761,1_01217_02
19762,3_00603_03
19763,3_00304_01
19764,1_01270_03
19765,2_01100_01
19766,0_01282_03
19767,2_01139_05
19768,1_00899_01
19769,0_02950_04
19770,0_02165_02
19771,2_00236_02
19772,0_02551_01
19773,2_00195_03
19774,3_02368_02
19775,3_02934_01
19776,0_01275_01
19777,3_00756_01
19778,3_00329_05
19779,3_01212_01
19780,0_00893_02
19781,1_01609_03
19782,0_02117_01
19783,1_01433_03
19784,1_01649_01
19785,0_00417_03
19786,0_02215_03
19787,3_00840_04
19788,3_00685_03
19789,3_02495_01
19790,3_00034_01
19791,1_00260_04
19792,2_01163_02
19793,0_00200_01
19794,2_02052_02
19795,2_00508_02
19796,2_01023_03
19797,1_01871_02
19798,3_02734_02
19799,1_00334_05
19800,3_00803_02
19801,0_02288_01
19802,1_01516_01
19803,3_02915_01
19804,0_02503_04
19805,1_00804_06
19806,2_00861_01
19807,0_02028_01
19808,2_00992_03
19809,1_00668_01
19810,0_02502_03
19811,3_00824_03
19812,3_02417_02
19813,3_01346_03
19814,0_00118_02
19815,3_01260_01
19816,3_00159_03
19817,1_02288_02
19818,2_00051_01
19819,1_01402_03
19820,1_02278_01
19821,0_02052_04
19822,1_00702_01
19823,0_00499_04
19824,3_02227_02
19825,2_00650_04
19826,2_01245_04
19827,3_01502_02
19828,0_02554_01
19829,3_00789_01
19830,0_01223_03
19831,2_01325_03
19832,0_02285_04
19833,0_01937_03
19834,2_01218_05
19835,1_02041_01
19836,3_01939_01
19837,0_02190_03
19838,0_00240_01
19839,2_00457_03
19840,0_01341_03
19841,0_01421_02
19842,2_02264_01
19843,0_02281_02
19844,1_00900_04
19845,2_02259_04
19846,3_01886_03
19847,0_01313_01
19848,3_00371_02
19849,2_01890_01
19850,1_00646_01
19851,2_01925_02
19852,0_01950_03
19853,2_00643_03
19854,0_01114_03
19855,0_01525_02
19856,3_02272_02
19857,3_00858_03
19858,1_02329_05
19859,1_00945_02
19860,3_01054_01
19861,2_00228_02
19862,0_01859_01
19863,3_02205_04
19864,1_00172_05
19865,1_01268_01
19866,0_02586_02
19867,3_02230_04
19868,1_01342_05
19869,0_00465_01
19870,2_01340_04
19871,1_02373_03
19872,3_01288_03
19873,3_00518_01
19874,1_00575_03
19875,1_02372_01
19876,1_00587_02
19877,2_02521_02
19878,3_00258_02
19879,3_00132_02
19880,3_02144_04
19881,2_02597_03
19882,3_00491_02
19883,0_00462_02
19884,2_00908_01
19885,1_02418_03
19886,3_00512_02
19887,3_00326_02
19888,3_01862_01
19889,0_01048_03
19890,0_01843_04
19891,3_00274_03
19892,2_02535_03
19893,1_00145_04
19894,2_02542_03
19895,0_00398_03
19896,2_00974_01
19897,3_01887_02
19898,0_01699_03
19899,2_01049_03
19900,2_00226_04
19901,2_01319_07
19902,2_02464_03
19903,1_00800_03
19904,3_01824_01
19905,1_00446_03
19906,0_02969_02
19907,2_01950_05
19908,2_01489_01
19909,3_02733_04
19910,3_00507_02
19911,1_01349_04
19912,1_00698_02
19913,3_01783_04
19914,1_01906_02
19915,0_02001_01
19916,3_01729_03
19917,2_02560_03
19918,3_02890_01
19919,2_01074_01
19920,2_00507_05
19921,3_01052_03
19922,2_01658_04
19923,0_01394_01
19924,1_02332_02
19925,3_02355_02
19926,1_00305_02
19927,2_01889_01
19928,0_02938_02
19929,2_02102_02
19930,2_00147_04
19931,2_02203_01
19932,1_02450_02
19933,2_01593_01
19934,2_02454_03
19935,3_00240_03
19936,3_01660_03
19937,0_01914_03
19938,0_01256_02
19939,0_00123_01
19940,2_01890_02
19941,3_01967_03
19942,0_00410_03
19943,2_01378_03
19944,0_02660_01
19945,2_02732_02
19946,3_01726_02
19947,2_01920_02
19948,3_01508_01
19949,2_02603_01
19950,2_02647_02
19951,1_01525_04
19952,1_02097_01
19953,3_01198_01
19954,3_00287_01
19955,3_02570_02
19956,2_01918_01
19957,1_02098_05
19958,1_01347_04
19959,0_01143_02
19960,3_01066_03
19961,0_01124_02
19962,3_02819_03
19963,0_01148_04
19964,0_02478_01
19965,2_02096_02
19966,2_00587_02
19967,3_01495_02
19968,1_01116_04
19969,1_00216_03
19970,2_02476_01
19971,0_00745_04
19972,2_02436_01
19973,1_00573_01
19974,2_00001_01
19975,1_01876_04
19976,0_00487_01
19977,3_00775_03
19978,3_02826_03
19979,0_02252_03
19980,0_01472_04
19981,3_00522_01
19982,3_02577_02
19983,2_00634_02
19984,0_01046_02
19985,0_02792_01
19986,0_01587_03
19987,3_01765_04
19988,1_01990_01
19989,2_02218_03
19990,1_02166_05
19991,0_02104_02
19992,2_01841_01
19993,0_00459_02
19994,0_01403_02
19995,1_01214_03
19996,2_01297_03
19997,3_02479_04
19998,0_00957_03
19999,1_01203_04
20000,3_01791_03
20001,0_01279_01
20002,1_00897_01
20003,0_01147_02
20004,1_00771_07
20005,1_01511_02
20006,1_00331_02
20007,1_00091_04
20008,0_02982_02
20009,0_01253_01
20010,0_02113_03
20011,1_01575_03
20012,2_02493_04
20013,0_00044_02
20014,0_02286_03
20015,2_01190_01
20016,3_01354_01
20017,0_01557_01
20018,1_00641_01
20019,1_00739_02
20020,1_00442_01
20021,3_00631_03
20022,0_00944_01
20023,1_01485_03
20024,1_02065_01
20025,1_01153_04
20026,0_01700_01
20027,3_02140_02
20028,0_00211_03
20029,3_00829_01
20030,3_00676_03
20031,3_01279_01
20032,1_00682_02
20033,3_00743_05
20034,2_01855_01
20035,3_01706_03
20036,3_01104_02
20037,0_01263_01
20038,2_02713_01
20039,3_00688_03
20040,2_01174_04
20041,2_01019_02
20042,0_02354_03
20043,1_02222_04
20044,2_00803_02
20045,1_00434_01
20046,0_00577_03
20047,3_01761_04
20048,0_02949_01
20049,0_00040_02
20050,3_01575_01
20051,0_02132_03
20052,0_00558_01
20053,1_00025_02
20054,3_00885_01
20055,3_01918_01
20056,3_01677_03
20057,2_00223_03
20058,3_00670_01
20059,3_01421_04
20060,1_01296_01
20061,0_02444_02
20062,2_01137_05
20063,0_01169_02
20064,2_01537_04
20065,2_00428_03
20066,0_01601_02
20067,2_02406_02
20068,2_00459_02
20069,3_02338_02
20070,0_00639_01
20071,3_02352_02
20072,2_02359_04
20073,3_01920_01
20074,3_00419_01
20075,0_00620_01
20076,0_02981_02
20077,1_00608_05
20078,2_01193_04
20079,0_00467_03
20080,1_01913_03
20081,2_00417_02
20082,2_00802_02
20083,0_02193_03
20084,3_02800_02
20085,3_01937_01
20086,1_02138_03
20087,0_01288_03
20088,3_01028_02
20089,3_02590_03
20090,3_01360_03
20091,3_00167_04
20092,0_01668_01
20093,2_02383_02
20094,3_01925_01
20095,0_01524_01
20096,2_02750_02
20097,0_02340_01
20098,0_00975_02
20099,1_00826_01
20100,0_02595_03
20101,0_00607_02
20102,2_00102_02
20103,2_01089_03
20104,3_01046_02
20105,0_02461_01
20106,0_01277_03
20107,0_02024_03
20108,1_00001_03
20109,2_02653_01
20110,1_01463_04
20111,0_02611_02
20112,2_01099_04
20113,3_02511_02
20114,1_00530_05
20115,0_00061_01
20116,1_01461_03
20117,3_02569_01
20118,0_01201_02
20119,1_00879_05
20120,1_00800_04
20121,3_02356_01
20122,2_02137_01
20123,3_01007_04
20124,1_01184_05
20125,1_01157_02
20126,0_01109_04
20127,3_00217_01
20128,2_02365_01
20129,1_01952_04
20130,0_01055_01
20131,2_00280_03
20132,1_00021_02
20133,2_01358_01
20134,1_02185_03
20135,2_01714_02
20136,3_00168_01
20137,2_00632_03
20138,0_02883_02
20139,0_01251_01
20140,3_00833_03
20141,2_02277_01
20142,2_00795_01
20143,3_01253_01
20144,2_00697_02
20145,0_00668_03
20146,1_00602_03
20147,1_02035_03
20148,1_00690_03
20149,0_01081_03
20150,3_02920_01
20151,1_01694_01
20152,1_02265_03
20153,3_00697_01
20154,3_00618_03
20155,0_00627_01
20156,2_02951_02
20157,1_00790_01
20158,3_00311_03
20159,0_00630_02
20160,1_01653_06
20161,0_00373_03
20162,0_01491_03
20163,2_01453_04
20164,1_01587_03
20165,3_01680_02
20166,1_01287_06
20167,2_01357_04
20168,0_00424_03
20169,0_02886_01
20170,0_00707_03
20171,3_01196_02
20172,1_01242_02
20173,2_00617_03
20174,2_00396_03
20175,0_00842_01
20176,0_01683_01
20177,3_01477_05
20178,0_00392_02
20179,3_01693_01
20180,0_01634_02
20181,3_01681_03
20182,0_00182_02
20183,0_01383_04
20184,3_01965_03
20185,3_01835_02
20186,0_01070_02
20187,0_02391_05
20188,2_01598_02
20189,0_00520_03
20190,1_01093_02
20191,3_01058_02
20192,3_00835_02
20193,3_02185_02
20194,3_01865_01
20195,0_01072_01
20196,2_01259_01
20197,0_00047_03
20198,2_01803_01
20199,3_02083_01
20200,2_02116_03
20201,2_01731_03
20202,3_01514_04
20203,1_01716_06
20204,0_01230_03
20205,0_02840_03
20206,3_02892_04
20207,0_02716_03
20208,0_01379_02
20209,0_00623_05
20210,2_00663_03
20211,3_02601_01
20212,1_00622_02
20213,1_01102_04
20214,3_01795_02
20215,2_00450_03
20216,3_01732_04
20217,0_02555_03
20218,3_02944_02
20219,3_00458_02
20220,2_02266_03
20221,0_00605_01
20222,0_01448_04
20223,1_01767_04
20224,3_02354_04
20225,3_01390_05
20226,3_02973_02
20227,1_02382_01
20228,1_01520_04
20229,3_02436_02
20230,3_01103_01
20231,2_01330_02
20232,3_00488_03
20233,1_00222_03
20234,3_00712_01
20235,1_00594_06
20236,0_00295_04
20237,1_00528_01
20238,2_01170_05
20239,1_01196_04
20240,2_00770_03
20241,1_01657_01
20242,3_02542_03
20243,2_00545_03
20244,2_02132_01
20245,0_01949_01
20246,3_02565_03
20247,1_00786_01
20248,1_01454_01
20249,3_00254_02
20250,3_00507_01
20251,2_02639_02
20252,3_00968_05
20253,0_01338_03
20254,3_02075_02
20255,3_01847_02
20256,2_02608_02
20257,1_00453_01
20258,2_00080_03
20259,0_01125_01
20260,3_01472_01
20261,1_01270_02
20262,0_00608_01
20263,2_02680_03
20264,3_00512_03
20265,2_02829_02
20266,0_01650_02
20267,2_02293_03
20268,2_00138_02
20269,3_02619_02
20270,2_00731_02
20271,3_02276_03
20272,3_00559_03
20273,0_02198_03
20274,2_02391_04
20275,3_01365_04
20276,2_00438_03
20277,1_00338_01
20278,2_01346_03
20279,3_01792_04
20280,0_02159_02
20281,1_00630_03
20282,3_00944_02
20283,3_01509_03
20284,1_00889_04
20285,2_02110_03
20286,0_02909_05
20287,1_00843_03
20288,3_01036_03
20289,0_00349_01
20290,0_02449_01
20291,1_01867_01
20292,2_00527_05
20293,1_01673_02
20294,3_02881_03
20295,1_02075_03
20296,3_00631_02
20297,3_02161_04
20298,3_00050_03
20299,2_01832_01
20300,2_00254_05
20301,0_01612_04
20302,1_00847_01
20303,0_00879_02
20304,0_01809_01
20305,1_01581_01
20306,2_02853_01
20307,2_02503_01
20308,0_02875_01
20309,2_02440_02
20310,3_00319_01
20311,3_01109_01
20312,2_01001_04
20313,3_02878_02
20314,2_02553_01
20315,3_00492_02
20316,3_01807_01
20317,1_00242_03
20318,1_01946_04
20319,1_00492_02
20320,3_01507_02
20321,3_02766_01
20322,3_01176_04
20323,1_01635_04
20324,2_00728_03
20325,0_01498_03
20326,0_01787_02
20327,3_01039_03
20328,3_02414_02
20329,0_00209_02
20330,2_01560_01
20331,0_02055_04
20332,3_01209_04
20333,2_02781_02
20334,2_02554_02
20335,0_02131_03
20336,2_01151_04
20337,3_02402_03
20338,0_01646_01
20339,0_00477_02
20340,0_01596_02
20341,2_00652_05
20342,2_02475_03
20343,0_01975_01
20344,0_01099_03
20345,0_00637_02
20346,1_01367_05
20347,1_00441_01
20348,3_00308_01
20349,0_02128_04
20350,3_00463_03
20351,0_00433_02
20352,3_00749_04
20353,3_00550_02
20354,2_00659_01
20355,1_02430_05
20356,1_01379_05
20357,1_01727_04
20358,1_01859_01
20359,2_01770_03
20360,2_02180_02
20361,0_01956_04
20362,1_01038_02
20363,0_00509_03
20364,0_01895_04
20365,3_02253_02
20366,3_02176_03
20367,3_02945_04
20368,2_02396_02
20369,2_00627_01
20370,3_00829_02
20371,2_01219_01
20372,3_01531_02
20373,3_01086_01
20374,1_01276_03
20375,3_02953_04
20376,3_01122_03
20377,3_00483_02
20378,0_01111_04
20379,2_02269_01
20380,3_01203_02
20381,2_00508_03
20382,1_00113_02
20383,3_01749_03
20384,0_00442_06
20385,1_01219_01
20386,1_02128_03
20387,1_00291_03
20388,3_01099_01
20389,0_02991_05
20390,0_01794_01
20391,3_00579_01
20392,3_01523_01
20393,0_02520_03
20394,1_00402_03
20395,1_02211_03
20396,2_01394_03
20397,1_00477_01
20398,0_00544_02
20399,0_02522_01
20400,2_02009_03
20401,2_02875_03
20402,2_00276_03
20403,3_02689_03
20404,2_01219_05
20405,0_02525_01
20406,1_01009_02
20407,1_01914_01
20408,1_01496_02
20409,2_01748_04
20410,2_00574_03
20411,3_01349_02
20412,0_00431_02
20413,2_01045_03
20414,1_00727_03
20415,2_02146_05
20416,1_02410_02
20417,3_01013_02
20418,2_00095_02
20419,0_02511_03
20420,1_01625_01
20421,3_01523_04
20422,0_01831_05
20423,2_02558_03
20424,3_01875_01
20425,3_00216_01
20426,0_01000_04
20427,1_00453_03
20428,0_01274_03
20429,3_01036_04
20430,1_01431_02
20431,0_01851_01
20432,2_01589_03
20433,3_00654_03
20434,1_01567_03
20435,0_02643_02
20436,1_00114_03
20437,1_00966_02
20438,1_02357_02
20439,1_00488_01
20440,0_02224_03
20441,1_00222_01
20442,1_01877_01
20443,1_01392_01
20444,0_01942_01
20445,3_01024_04
20446,2_00650_03
20447,1_01973_01
20448,2_00967_02
20449,0_00449_02
20450,1_00908_06
20451,1_01269_05
20452,0_00250_01
20453,2_02746_01
20454,3_01400_03
20455,1_01201_03
20456,3_01762_03
20457,2_02252_01
20458,1_00874_03
20459,0_02465_02
20460,0_00650_03
20461,1_01882_01
20462,2_01221_02
20463,0_01606_03
20464,3_02015_03
20465,1_02131_03
20466,1_01950_04
20467,3_00091_01
20468,0_00299_02
20469,2_01821_01
20470,2_01599_03
20471,3_00160_01
20472,0_02457_02
20473,1_00406_01
20474,3_01130_05
20475,0_01016_04
20476,2_01459_02
20477,2_01840_03
20478,3_01836_03
20479,1_00165_01
20480,3_01197_02
20481,3_00486_04
20482,0_00952_03
20483,2_02720_01
20484,2_02439_03
20485,3_01403_02
20486,1_01979_04
20487,1_00737_05
20488,2_00736_02
20489,2_02874_01
20490,2_00424_04
20491,2_01869_02
20492,3_01600_02
20493,0_01723_03
20494,3_00529_04
20495,1_01208_04
20496,2_00714_02
20497,3_01534_03
20498,1_01664_03
20499,1_01456_02
20500,2_02208_02
20501,2_02655_04
20502,1_00119_01
20503,3_01697_01
20504,2_02129_02
20505,2_00416_03
20506,3_00367_02
20507,0_00571_01
20508,3_01899_02
20509,2_01747_03
20510,1_02021_02
20511,2_00300_02
20512,0_00137_04
20513,1_01280_06
20514,1_01667_02
20515,0_01675_01
20516,3_00675_01
20517,3_01977_03
20518,3_02389_02
20519,3_00956_01
20520,3_00174_02
20521,0_02426_02
20522,3_01176_01
20523,0_00562_04
20524,2_00449_02
20525,0_02031_05
20526,3_01502_04
20527,3_02805_04
20528,3_02365_01
20529,0_02887_01
20530,0_01654_03
20531,3_01945_04
20532,3_00891_01
20533,2_02869_03
20534,0_02140_03
20535,0_00047_02
20536,3_00704_01
20537,0_00906_01
20538,0_01672_03
20539,3_00922_01
20540,3_01845_02
20541,1_01531_01
20542,0_02168_01
20543,2_00941_04
20544,1_01828_02
20545,0_00727_04
20546,1_00760_01
20547,1_00957_06
20548,3_00942_01
20549,3_00073_01
20550,0_01967_03
20551,3_01530_01
20552,2_00489_02
20553,2_02159_05
20554,2_00686_01
20555,0_02943_02
20556,0_02117_03
20557,3_01137_03
20558,2_01879_03
20559,3_00497_02
20560,1_01955_05
20561,2_01743_03
20562,0_01132_04
20563,2_00530_04
20564,1_01017_02
20565,2_01999_02
20566,1_02150_04
20567,1_01816_04
20568,1_00626_03
20569,1_02463_02
20570,0_02101_04
20571,1_01665_04
20572,2_01361_02
20573,0_01873_01
20574,3_01752_04
20575,2_02572_04
20576,0_02671_04
20577,2_01170_02
20578,2_02362_01
20579,3_01435_03
20580,2_02685_03
20581,2_02571_01
20582,1_01941_05
20583,0_00244_04
20584,3_00541_02
20585,0_00816_02
20586,3_00366_02
20587,2_00130_01
20588,2_01768_02
20589,3_01366_02
20590,0_02712_02
20591,1_01485_04
20592,2_01279_05
20593,0_00101_03
20594,2_01061_03
20595,3_00033_02
20596,1_02438_05
20597,2_01745_01
20598,0_02343_01
20599,0_00335_04
20600,2_02632_02
20601,1_02394_02
20602,1_01479_03
20603,2_02469_02
20604,3_01450_06
20605,1_02212_02
20606,3_01588_01
20607,2_01012_02
20608,0_01122_02
20609,0_01629_02
20610,0_02265_03
20611,2_00251_01
20612,0_00343_03
20613,3_00567_01
20614,0_01957_01
20615,3_01400_02
20616,1_02314_02
20617,0_02609_01
20618,1_01949_02
20619,0_00846_01
20620,0_01411_04
20621,2_02812_02
20622,3_02323_02
20623,0_02435_03
20624,0_02799_02
20625,1_00534_01
20626,0_02230_02
20627,3_02832_05
20628,0_00844_01
20629,0_02274_02
20630,2_02186_05
20631,2_02062_02
20632,1_02259_03
20633,0_02235_02
20634,2_02740_03
20635,1_01336_01
20636,3_02185_01
20637,2_00336_01
20638,1_00831_03
20639,1_00106_03
20640,3_02679_01
20641,1_02208_01
20642,1_01498_03
20643,1_00682_01
20644,0_02539_03
20645,2_02742_01
20646,1_01558_02
20647,2_02869_01
20648,1_00591_04
20649,3_01697_03
20650,3_00151_01
20651,2_01052_01
20652,1_00778_04
20653,0_01833_02
20654,3_01843_02
20655,2_00889_04
20656,3_00353_02
20657,0_00317_02
20658,0_00198_01
20659,3_00356_04
20660,3_02359_03
20661,3_02607_01
20662,3_00262_04
20663,2_00491_02
20664,3_02896_01
20665,0_01604_03
20666,2_02371_03
20667,2_01279_02
20668,3_01468_04
20669,2_00747_05
20670,3_00569_02
20671,2_02142_01
20672,2_00047_02
20673,2_01394_02
20674,1_00794_01
20675,2_00471_02
20676,3_01663_04
20677,1_00746_06
20678,3_02979_02
20679,1_00190_02
20680,0_02126_04
20681,1_00870_02
20682,1_00904_07
20683,3_01304_01
20684,2_00744_03
20685,1_00292_01
20686,3_00001_02
20687,1_00677_04
20688,1_01499_01
20689,3_01512_01
20690,3_01483_03
20691,3_01928_02
20692,3_02265_04
20693,2_00142_03
20694,0_02396_03
20695,2_02225_02
20696,2_01615_02
20697,0_02596_01
20698,2_01797_03
20699,1_00349_03
20700,3_00656_03
20701,3_01583_03
20702,3_02549_04
20703,0_00268_03
20704,3_01490_01
20705,0_01319_03
20706,1_01636_04
20707,0_02031_02
20708,2_02734_01
20709,3_00293_03
20710,0_01728_05
20711,0_00431_03
20712,2_01193_03
20713,3_01979_02
20714,2_02940_01
20715,1_00467_01
20716,0_02329_04
20717,3_00945_02
20718,0_00999_03
20719,1_01450_03
20720,3_00687_03
20721,3_01951_03
20722,3_00162_03
20723,3_02036_05
